verb,factor1,factor2,group
вспахать pf,-16.9288675265025,-4.43556107266151,1
заплевать pf,-19.1249542812566,-4.4340404276626,1
прикрыться pf,-14.0763064216163,-4.43210937288699,1
надушить pf,-20.3244442370068,-4.43143711031468,1
полировать ipf,-25.5480841880326,-4.43040766797168,1
пригубить pf,-7.76109441369101,-4.43005063473056,1
потеснить pf,-12.8010250370663,-4.42880835185083,1
изорвать pf,-16.0281807862084,-4.42777951926552,1
охладить pf,-16.8697799714809,-4.42734259097198,1
надрываться ipf,2.11692481043297,-4.4239448347343,1
продекламировать pf,-6.71878883606139,-4.42372699658902,1
удостоиться pf,-6.71878883606139,-4.42372699658902,1
подзабыть pf,-9.938274513846,-4.42165180943204,1
сузить pf,-15.4447106273491,-4.42145110060139,1
запрячь pf,-20.2866309278086,-4.41768074971547,1
разболеться pf,-6.69988218146229,-4.41684881628942,1
подеваться pf,-6.69988218146229,-4.41684881628942,1
поплатиться pf,-6.69988218146229,-4.41684881628942,1
сомкнуться pf,-8.70814803163468,-4.41650494592859,1
приткнуться pf,-8.67563720256973,-4.41621099911033,1
осквернить pf,-15.8487486396747,-4.41548107392077,1
подмести pf,-15.666482089345,-4.41508330680492,1
заморочить pf,-15.181591582588,-4.41176371167923,1
привидеться pf,-6.68097552686319,-4.40997063598982,1
закалить pf,-14.806443062045,-4.40915743577923,1
расспросить pf,-11.3517787965192,-4.40506291643653,1
закруглить pf,-19.2254186955799,-4.40447893127433,1
простудить pf,-19.2254186955799,-4.40447893127433,1
насчитать pf,-8.67033472243648,-4.40274858532938,1
назваться pf,-8.67033472243648,-4.40274858532938,1
дочитать pf,-15.7262012673417,-4.40220878666049,1
обклеить pf,-18.8502701750369,-4.40187265537433,1
опозорить pf,-15.8109353304765,-4.40172471332156,1
пририсовать pf,-10.7058959852559,-4.39580767528532,1
припасти pf,-18.8313635204378,-4.39499447507473,1
вывесить pf,-15.7920286758774,-4.39484653302196,1
влить pf,-13.806487866307,-4.39181709930379,1
засвидетельствовать pf,-16.4402790783649,-4.39168571496389,1
подключиться pf,-6.62425556306591,-4.38933609509101,1
порозоветь pf,-7.79694339478947,-4.38836999225016,1
смекнуть pf,-7.92683236026299,-4.38604007644394,1
оттеснить pf,-13.0129650508844,-4.38507893418058,1
накатать pf,-14.0825660411611,-4.38480553263889,1
заржаветь pf,-16.7240100416565,-4.38381005927883,1
отвалиться pf,-10.6295506801691,-4.38281652864141,1
перезвонить pf,-10.5970398511041,-4.38252258182315,1
наплевать pf,-15.3382940727262,-4.38158340463109,1
пролиться pf,-13.3322690000752,-4.37959298083888,1
стереться pf,-13.3322690000752,-4.37959298083888,1
разбогатеть pf,-10.9513203507288,-4.37913548417721,1
побелить pf,-13.0402604635315,-4.37848189449735,1
выбыть pf,-15.3669536039611,-4.37783819528292,1
призадуматься pf,-8.60237817539759,-4.37628221870264,1
уродиться pf,-8.60237817539759,-4.37628221870264,1
отчислить pf,-13.688510866019,-4.37532107643928,1
выжать pf,-14.6331968927385,-4.37419144684659,1
измотать pf,-17.0840875765233,-4.37119711409245,1
водрузить pf,-10.8444255828962,-4.36496558396138,1
упрятать pf,-13.0024471543333,-4.36472553389814,1
проколоть pf,-12.9562450870872,-4.36444439328177,1
разжать pf,-8.5645648661994,-4.36252585810344,1
отрасти pf,-16.9967298197764,-4.36054082848749,1
прозреть pf,-10.0590223684827,-4.35787871079839,1
покормить pf,-13.2353681358554,-4.35761813855015,1
побрить pf,-17.0462742673251,-4.35744075349325,1
заговаривать ipf,7.78533269152969,-4.35590234692648,1
докопаться pf,-8.5456582116003,-4.35564767780383,1
оттянуть pf,-14.1023561928541,-4.35555375556965,1
допивать ipf,-9.15510803723439,-4.35536185323443,1
оговориться pf,-10.5539240617727,-4.355303807443,1
промыть pf,-16.4607754550758,-4.35506286578298,1
посоветоваться pf,-11.7548648123016,-4.35486506492575,1
воздержаться pf,-8.50547731117787,-4.35430737641391,1
недопить pf,-20.4418509778294,-4.35331679114642,1
затемнить pf,-20.4418509778294,-4.35331679114642,1
умудрить pf,-20.4418509778294,-4.35331679114642,1
загрязнить pf,-20.4418509778294,-4.35331679114642,1
обвешать pf,-20.4418509778294,-4.35331679114642,1
отрапортовать pf,-8.86336808165553,-4.35214098735953,1
довериться pf,-7.83229908726751,-4.35164917494593,1
перегородить pf,-13.949500772277,-4.35117984509617,1
выесть pf,-16.0039686896955,-4.35111711535171,1
опечатать pf,-18.0122345398679,-4.35077324499088,1
переломить pf,-14.9403888662426,-4.35033135611985,1
потупиться pf,-9.13487588446459,-4.34835315629885,1
заткнуться pf,-15.4503595431532,-4.34501209040007,1
отстроить pf,-15.9850620350964,-4.34423893505211,1
переменить pf,-12.4841957023244,-4.33986327509304,1
вышвырнуть pf,-16.258163917041,-4.33847184109404,1
озаглавить pf,-18.1622421352514,-4.33584010975359,1
вскарабкаться pf,-8.48893824780302,-4.33501313690503,1
проскользнуть pf,-8.48893824780302,-4.33501313690503,1
закупорить pf,-18.2921311007249,-4.33351019394737,1
затуманить pf,-19.3617320910016,-4.33323679240567,1
зачаровать pf,-19.3617320910016,-4.33323679240567,1
зародиться pf,-7.78324919482771,-4.33206098861879,1
вменить pf,-14.9238498028677,-4.33103711661097,1
выждать pf,-10.391969301106,-4.33025442248091,1
напугаться pf,-10.4859675147338,-4.32883744081626,1
отклониться pf,-10.4859675147338,-4.32883744081626,1
озаботиться pf,-12.4617225358412,-4.32819962363717,1
выцвести pf,-16.7367345954082,-4.32609014045233,1
учуять pf,-7.76434254022862,-4.32518280831918,1
взмыть pf,-7.76434254022862,-4.32518280831918,1
привнести pf,-18.9676769158595,-4.32375233620607,1
переждать pf,-11.7732041692159,-4.32344871302585,1
сблизиться pf,-8.45112493860482,-4.32125677630582,1
освятить pf,-19.3239187818034,-4.31948043180647,1
перерыть pf,-9.79990380304806,-4.31824189827512,1
поскользнуться pf,-10.4481542055356,-4.31508108021705,1
укомплектовать pf,-18.5736217407175,-4.31426788000647,1
отогнать pf,-10.4404841341781,-4.31403472564539,1
наворотить pf,-18.2816132041738,-4.31315679366493,1
разворотить pf,-18.2816132041738,-4.31315679366493,1
надавить pf,-7.69401840196548,-4.31113250090172,1
ввезти pf,-13.8437309160399,-4.31095711787022,1
всунуть pf,-15.8519967662123,-4.31061324750939,1
обуть pf,-19.8822197047383,-4.30991270058584,1
затерять pf,-18.2627065495747,-4.30627861336533,1
забинтовать pf,-19.2150626476516,-4.3061953383443,1
ущемить pf,-18.9109569520622,-4.30311779530726,1
оштрафовать pf,-15.4254307620053,-4.30083484449153,1
объединиться pf,-9.69698177200462,-4.29732621675994,1
припрятать pf,-13.8059176068417,-4.29720075727102,1
почать pf,-18.8210074725095,-4.2967108821447,1
угомониться pf,-14.3831251843756,-4.29451120634999,1
помяться pf,-8.99129271902931,-4.2943740684737,1
исходить pf,-12.7636120292121,-4.29087711912948,1
залепить pf,-13.4118624316996,-4.28771630107141,1
наставить pf,-12.0502529048793,-4.28687861627157,1
удостоверить pf,-19.1908535129193,-4.28585474426375,1
расшибиться pf,-17.0994476787476,-4.28470342506612,1
раскидать pf,-16.8074391422039,-4.28359233872458,1
ошалеть pf,-11.0314070709737,-4.28229897923358,1
налиться pf,-7.63966602939243,-4.27808190079364,1
вскинуться pf,-7.63966602939243,-4.27808190079364,1
промямлить pf,-7.63966602939243,-4.27808190079364,1
обвалиться pf,-7.63966602939243,-4.27808190079364,1
обежать pf,-9.64793187956482,-4.2777380304328,1
омрачить pf,-16.7885324876048,-4.27671415842498,1
раздробить pf,-20.1379071308629,-4.27230905546178,1
простыть pf,-7.62075937479334,-4.27120372049403,1
почистить pf,-13.9480137163661,-4.27114413710335,1
крестить pf,-17.0616343695494,-4.27094706446691,1
разбухнуть pf,-19.4257587153525,-4.26655758901842,1
облокотиться pf,-11.5320562782687,-4.26610113570908,1
разветвить pf,-20.16520254351,-4.26571201577855,1
овеять pf,-20.16520254351,-4.26571201577855,1
укрепиться pf,-7.60185272019424,-4.26432554019443,1
закатиться pf,-7.60185272019424,-4.26432554019443,1
выудить pf,-13.6728523379576,-4.2635750697283,1
обеднеть pf,-17.3721674568675,-4.26143419427478,1
изнасиловать pf,-12.3128368902727,-4.26075812203107,1
убраться pf,-12.3128368902727,-4.26075812203107,1
упростить pf,-17.3912995095367,-4.25875062519604,1
деваться pf,-7.58294606559515,-4.25744735989483,1
накупить pf,-9.59121191576753,-4.257103489534,1
свеситься pf,-10.1993362432309,-4.25668714832862,1
обострить pf,-15.708413600777,-4.25663415968424,1
облечь pf,-16.7318125238075,-4.25607961752618,1
прищурить pf,-20.689311494529,-4.2512581733576,1
перемешать pf,-18.0327404164708,-4.25067808353388,1
растратить pf,-15.6895069461779,-4.24975597938464,1
вытечь pf,-18.1776022374757,-4.24934642072726,1
перечеркнуть pf,-15.6818368748204,-4.24870962481297,1
натренировать pf,-19.0850836566822,-4.24563201703781,1
изжить pf,-16.1873676494573,-4.24402615973059,1
выкатить pf,-10.5844676009574,-4.24383894134839,1
подсохнуть pf,-16.8205457997803,-4.24337455673136,1
переправить pf,-14.6009993013021,-4.24315120062673,1
надоумить pf,-8.71782058812052,-4.24272489645478,1
слетать pf,-12.2561169264754,-4.24012358113226,1
внять pf,-10.8234645747015,-4.23975716346946,1
отхватить pf,-13.428804758199,-4.23915747829141,1
врасти pf,-16.3067374518912,-4.23907127978714,1
наврать pf,-10.5655609463583,-4.23696076104879,1
отпроситься pf,-11.5179170444352,-4.23687748602777,1
продвинуться pf,-9.5019811229053,-4.23617500181693,1
примолкнуть pf,-8.69891393352142,-4.23584671615517,1
выветриться pf,-8.69891393352142,-4.23584671615517,1
высмеять pf,-14.8084455471734,-4.23433103173375,1
нажраться pf,-14.2531461934062,-4.2339478850435,1
приласкать pf,-12.2372102718763,-4.23324540083266,1
узреть pf,-13.4098981035999,-4.23227929799181,1
вползти pf,-9.52325536872864,-4.23063712290725,1
прогудеть pf,-9.52325536872864,-4.23063712290725,1
припомниться pf,-9.52325536872864,-4.23063712290725,1
выработаться pf,-9.52325536872864,-4.23063712290725,1
раздвинуться pf,-9.52325536872864,-4.23063712290725,1
окупиться pf,-18.9641303634847,-4.23038046688013,1
отличиться pf,-7.50731944719876,-4.22993463869642,1
нарядиться pf,-9.50434871412954,-4.22375894260765,1
подивиться pf,-11.5126145643019,-4.22341507224682,1
высветить pf,-13.5670824817205,-4.22335234250236,1
навредить pf,-15.9422056177204,-4.22054730941023,1
уложиться pf,-16.2235987343804,-4.21984765408346,1
протрезветь pf,-10.9988062164129,-4.2191117953026,1
заинтриговать pf,-17.9860581152553,-4.21867383799746,1
растопить pf,-15.9701221937254,-4.21797135378663,1
полюбопытствовать pf,-9.48544205953045,-4.21688076230805,1
помыться pf,-11.4535270092804,-4.21519659055729,1
распить pf,-14.1964262296089,-4.21331334414469,1
истлеть pf,-13.1877161884299,-4.21158497055586,1
расправиться pf,-7.45059948340147,-4.20930009779761,1
спасть pf,-9.7959751468486,-4.20736789211591,1
сосчитать pf,-12.7371971518784,-4.20502239161062,1
вооружиться pf,-13.3778323084067,-4.2048999972235,1
обмыть pf,-13.5103625179232,-4.20271780160355,1
заскочить pf,-12.6285824322282,-4.20181442850716,1
поработить pf,-19.3010834710049,-4.20172824534766,1
объехать pf,-8.60438066052594,-4.20145581465716,1
подмять pf,-10.6014099274567,-4.19528011856839,1
прощупать pf,-12.6482077735178,-4.19417103425226,1
накрыться pf,-14.747830593275,-4.1922624620405,1
перекладывать ipf,-4.61465143982395,-4.19183752146256,1
расшатать pf,-18.8952984240008,-4.19137178859629,1
справить pf,-9.88805080312392,-4.19128161571049,1
утаить pf,-13.4015063837714,-4.18943270814138,1
притормозить pf,-11.9936947897049,-4.18831388272517,1
разредить pf,-20.2826092843327,-4.18759169661029,1
расплавить pf,-20.2826092843327,-4.18759169661029,1
уготовать pf,-20.2826092843327,-4.18759169661029,1
поменяться pf,-10.6473705802013,-4.18548412882605,1
разрубить pf,-16.8681259192293,-4.18483747865752,1
поджарить pf,-18.9149237652903,-4.18372839434139,1
погореть pf,-11.4068447080648,-4.18319234502087,1
подорожать pf,-11.4068447080648,-4.18319234502087,1
ознаменовать pf,-17.4778443258282,-4.18244187455474,1
обсадить pf,-20.2637026297336,-4.18071351631069,1
пересыпать pf,-15.8258203415997,-4.17851384051598,1
спланировать pf,-16.8492192646302,-4.17795929835791,1
