"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9"
"привезти pf",0.252007312614821,-0.0192648015263191,0.0766502227052877,0.0273830826987133,0.0134467095337285,-0.00701626149146325,-0.0105522437078783,0.00829130445247436,5.45353692760209e-16
"привести pf",0.0161164444556124,-0.14051170029255,0.042556938395142,0.027930032765426,0.0206632943525332,-0.00782502124684372,0.00137950515918759,-0.00199154082951716,6.68519059554562e-16
"приветствовать ipf",-0.120909420702967,0.144455107188977,-0.00450023002133435,0.0309130293220225,-0.0172470605496704,0.0370027940000621,0.00418530807809599,-0.00106300017892712,5.76795555762288e-17
"привлекать ipf",-0.147100832084767,0.144548169582032,0.0143119523956925,-0.00417324219743193,-0.0382687554938479,-0.00672359595454672,0.0120924523688779,0.00597205143876651,-6.56592835657221e-16
"привлечь pf",-0.0460780147961122,-0.14822377655494,-0.187860144759054,0.0930203854689057,0.00248307348554349,-0.0142762545241705,-0.00746756851409007,-0.00183494902338196,6.38595079593962e-16
"приводить ipf",-0.322495392551577,0.269587217566382,0.103051228169315,0.021801615087829,0.00691287703076255,-0.00324432985699332,0.00983438865238046,0.0178255022898461,-2.16840434497101e-16
"привыкнуть pf",0.438310552823218,-0.0159187382339682,0.0147458509049695,-0.00896607608836847,-0.0133203451391154,-0.0340858152450672,0.0709113141807189,-0.0409706496068724,-1.65601039825436e-15
"привязать pf",-0.251598849591608,-0.33044700712495,0.180696376900534,0.00306162237402002,-0.00620873798942615,0.0214927148024217,-0.00845669024149921,0.00312688065934522,1.74881810421912e-15
"пригласить pf",0.177919841172576,-0.070736001236048,0.019779633876409,0.0237156922751298,0.00676354434870846,-0.00565913101471012,-0.00310696943733269,0.00183766463492541,3.81856005149395e-16
"приглашать ipf",-0.0146443679373376,0.120252749733538,0.0344593324044392,-0.0325237774796561,-0.0481236581975021,0.00837072174867458,-0.00454059901425575,0.0109823785643276,-4.90926743701436e-16
"приготовить pf",-0.152034122325666,-0.30797452917658,-0.0271723380599382,0.012495221883223,0.0334174075856024,-0.0077180638096436,-0.00495372382325437,0.000158066567360626,9.30028623558066e-16
"придавать ipf",-0.116587963103425,0.172003238020393,0.0878647028399799,-0.0609943274466772,-0.0570029696798376,0.0198931695602738,0.024353937235565,-0.0216825342136861,-9.78871931428538e-16
"придумать pf",0.0981245418076281,-0.0877797269178506,0.0164457215201407,0.0266625242762792,0.0223042130675472,-0.00582602828130618,-0.00951638681800316,0.00512360987146533,6.24717291786148e-16
"придумывать ipf",-0.144678523894358,0.0393755970114763,-0.157466915648303,0.0390579120653145,-0.043812871823106,0.0439421737960832,-0.0102384115432969,-0.00490677168727292,1.4810201676152e-16
"приезжать ipf",0.0166907089785056,0.117875152264693,0.0598565255399108,-0.0775453205747712,0.0371281209616471,-0.0243479247840876,0.0148241901819914,-0.0178638949977819,-9.71228306112515e-16
"приехать pf",0.263174458814252,0.0563638132069645,0.0348115266702686,0.00436444518404343,-0.0104624431334533,-0.00848809536384444,0.0428156758450327,-0.0268330158095281,-9.13548750536286e-16
"прижать pf",0.229942908769696,-0.0882186691020666,0.0899585594802739,-0.0693452672746326,-0.0513981722569523,0.042743018976846,-0.00696347513812705,0.00433556249614114,2.16840434497101e-19
"призвать pf",-0.151926394418194,-0.357645622201997,0.268947905277858,0.00469941701358741,-0.011281555815044,0.0152424070461913,-0.00915863617147767,0.00683273689626549,1.99861828475978e-15
"признавать ipf",-0.177012964528945,0.205027363160899,0.0868796338685111,-0.0101770456537581,-0.0226289999144729,-0.00605063825206853,0.0187407833607717,0.00229300236122478,-6.5746019739521e-16
"признаваться ipf",-0.298137119715404,0.315955660207065,0.144534286896275,0.0479532751323499,0.0651700410463358,0.0291030645348745,-0.00196792664303989,-0.00680600607403852,7.63495169864292e-16
"признать pf",-0.139800627960764,-0.159369833377209,-0.136825335491239,0.0776746508732887,-0.000514765976981815,-0.0014047444716805,-0.00869452779113323,-0.00176892710000465,8.31583066296382e-16
"признаться pf",0.0834408782011438,-0.0678773199282639,-0.229602050493539,0.0513403821150928,0.0155947229537602,-0.00919910194099654,-0.0133814765828581,0.00271036822205822,5.09575021068187e-17
"призывать ipf",-0.138187170458335,0.133185728311972,0.0403962008147381,-0.0902923011538447,-0.101569537420315,0.0160726330803032,-0.00824950966625455,-0.0155591481803082,-8.35919874986324e-16
"прийти pf",0.266877076189281,0.0706121662258804,0.0485710983236669,0.00411384430286066,0.00274874962580255,-0.00529572359857775,0.0247461576768213,-0.0151051220358972,-5.66604055340925e-16
"прийтись pf",0.103749457289599,0.223290271295069,0.16321917900162,0.0464439087722161,0.0362265029295332,0.00767739777746306,-0.00769259537527043,0.00371864491361202,6.33824590035026e-16
"приказать pf",0.321766273284815,0.0452677972543089,0.107974264436291,0.0145970105019449,0.0154427170785943,-0.00730481287870243,-0.00243051262727841,0.00429853075513962,2.53920148796105e-16
"прикрыть pf",0.0472283345373376,-0.265690285592394,0.108007489455093,-0.0558593870759286,-0.0655032174063703,0.0429281467840107,-0.00283872485335282,0.000570175429984996,5.6920614055489e-16
"прилететь pf",0.297959198661978,0.0389304785709473,0.0139381695486196,0.0173464784705195,-0.00389617493564241,-0.0133057695741104,0.0290013908220457,-0.0176530798017309,-5.89589141397617e-16
"приложить pf",-0.0261280837947205,-0.149815780597504,-0.0586593867360148,0.0312830745140403,-0.00932409584063795,0.00516683273803547,0.000442550816160505,-0.00470517359881394,4.46474454629531e-16
"применить pf",-0.191411150616764,-0.230970659270495,-0.22292294983129,0.0816486338931246,-0.00799392478826408,-0.0046255773913468,-0.00334595973640699,-0.00684507950162692,6.38595079593962e-16
"применять ipf",-0.349040917410975,0.094540420069529,-0.0843799696566421,-0.00936828987316957,-0.0271463884436859,-0.00789625963730059,0.120852829626245,0.170018989485255,-3.69149155687865e-15
"применяться ipf",-0.404255947096615,0.32548131398468,0.100867472143599,0.0973080392909644,0.052965756778717,0.0276753228085973,-0.00111182355523705,-0.0102185112843698,1.00158596694211e-15
"принести pf",0.183230587217134,0.0286610406259818,0.0253566406946534,0.00449996311227152,0.0365747987301485,-0.00707634364110717,0.00118743162577688,-0.000769677603001471,7.15573433840433e-18
"принимать ipf",-0.112127175311942,0.0570984561082414,-0.0813455914739774,-0.0200173396812456,-0.0441512543544571,0.00187376799090695,0.0198794552843458,0.00855249344720537,-1.06858966120171e-15
"приниматься ipf",-0.0892073089879149,0.230979319571024,0.110419480627644,0.0381455977972031,0.0332340171364938,0.0245629720181333,-0.00589182037756311,-0.00167066661137212,5.57496757092046e-16
"приносить ipf",-0.0204630183375612,0.176083994954007,0.0838232904905785,0.0186138382348277,0.0148193009587154,-0.0200559527414488,0.0139058890202261,0.00344892263158971,-3.03142927426947e-16
"принять pf",-0.104327951940983,-0.172332671318426,0.0183276195247407,0.0255786482411072,0.00457192188356966,0.00283769759216306,0.00796853842306169,-0.00864570972853283,6.59411761305684e-16
"приняться pf",0.522733855798525,0.050513800397204,0.0943114797664914,0.0146541136051909,0.00832193660375719,-0.0135286565071513,-0.0150351523699942,0.014869799673128,1.68918698473242e-16
"приобрести pf",0.0833679991186299,-0.121416206717277,-0.0445384169404571,0.052991727430469,0.00319625907585884,-0.0104773092628377,-0.00296308316614666,-0.000404960535917764,5.6920614055489e-16
"приобретать ipf",-0.313493888333587,0.264887291235522,0.103063198747729,0.0128750387160169,-0.0043704417741308,-0.0070278537518193,-0.000288210380466529,0.0120124589951736,-1.11889664200504e-16
"приподнять pf",0.183574074649551,-0.218766953387347,0.0560386598994127,-0.0633615088886636,-0.0946734231290398,0.0554940087754678,-0.0152947701224964,0.0081414883275625,3.35452152167015e-16
"присесть pf",0.377858173348985,-0.0304822785621539,-0.0129565691569019,-0.0873213291523344,-0.00995033601617377,0.0173127099445393,0.00583169106698922,-0.00217359000992213,-9.15717154881257e-16
"прислать pf",0.147412435396205,-0.036263037878002,0.0311747869419878,0.0170527176599045,0.0255418090047752,-0.0102047880379334,0.00552504206209532,-0.00357093529006124,1.61979804569334e-16
"прислушиваться ipf",0.053741638581749,-0.00850239748097768,-0.0523737968876018,-0.17538253655214,-0.21222902882105,0.161100371123999,-0.0151831598689362,-0.00229844809725158,-1.05926552251834e-15
"приступить pf",0.192570170499627,-0.0624174457855728,-0.183914803941995,0.0482687494193093,0.0228141957613359,-0.0179870002476058,-0.0141178111012023,0.00591094310386179,5.78963960107259e-17
"приходить ipf",-0.0146201596184114,0.169178842346491,0.0854511713730561,-0.0278397324174062,0.0434813478760945,0.00138203519552832,-0.0056643078242314,-0.00282699784764126,-1.0169816377914e-16
"приходиться ipf",-0.0233225897753024,0.270951377050466,0.178179305119596,0.0555548385091939,0.0430080066547598,0.0145644069240915,-0.00558103883705213,0.000301862878054429,7.44846892497542e-16
"пробовать ipf",0.261832202179464,0.029053409212511,0.000277641294314189,-0.0342515213348953,-0.00146661341132101,-0.0151963887291622,-0.0193242314293859,0.00768089117087033,-2.14888870586627e-16
"пробормотать pf",0.626562209314999,0.0129520420061523,0.0843356375625124,0.0062667183802947,0.00232473731975106,-0.0185656529578322,-0.0167399009649229,0.017654997475255,1.45933612416549e-16
"проверить pf",-0.199717749088482,-0.228453322175683,-0.181784188605356,0.012841008200084,0.0415366066369399,-0.00130208856485852,-0.0105796606542578,-0.00037255813961118,4.46474454629531e-16
"проверять ipf",-0.158858742575615,0.000320673940062219,-0.172732305508502,-0.0306719416503632,-0.0753802974400737,0.0151554410997152,-0.00570744457378947,-0.00250430640427295,-7.55038392918905e-16
"провести pf",0.0184215484864006,-0.157092376930029,0.00279027657559234,0.0410435232465842,0.00761457024347392,-0.00388262104466545,-0.00861452875907471,0.00332045873935937,8.55869194960057e-16
"проводить ipf",-0.0881548198515616,0.0273012570345885,-0.112364327815654,0.0105917686261304,-0.0269374917365811,-0.0274287881089607,0.0582228637526061,0.0730218627288348,-2.02268757298896e-15
"проводить pf",0.0337167811713783,-0.00258798111102878,-0.114773177550856,-0.0586321634846966,0.0411810487507135,0.0183856442626235,-0.00530861882923312,-0.00125599339783635,-5.20200202358545e-16
"провожать ipf",0.0443529477778345,-0.0434651517465776,-0.164580735676367,-0.0112547621998143,-0.0640656155473775,-0.0316717749819638,0.000610460499204992,-0.00797906010377612,-8.66494376250415e-16
"проговорить pf",0.60856594162712,0.0185414199501522,0.0834671200835781,0.0101285561137584,0.0091498520897244,-0.0209425603345454,-0.0163763632863634,0.0172916734332067,1.20346441145891e-16
"продавать ipf",-0.203630198856888,0.112197682006402,-0.0651007718974406,0.0339076872945548,0.0133874275635124,-0.00765183484974822,0.0333887586584615,0.0370613455831953,-9.19403442267708e-16
"продаваться ipf",-0.239403959202099,0.318086991336243,0.156730190549271,0.0765904106831841,0.0505587474760009,0.0233834372445524,-0.00270462792877225,-0.00561481341805039,8.97502558383501e-16
"продать pf",-0.153483575086457,-0.145156164953444,-0.0594731570338002,0.0320905006748372,0.0255431660591616,0.00102402548253836,-0.00196261212385454,-0.00423670790269981,6.26885696131119e-16
"продолжать ipf",0.177111704794074,0.0935699842426059,0.053537170027898,-0.0255508737859366,-0.031532025422606,0.0320769458966643,-0.00774890696110429,0.00135833811280947,-9.69276742202041e-17
"продолжаться ipf",0.0428716977429671,0.188977467211426,0.0926158572936463,0.0575035347689648,0.0304855448071834,0.00784602125403224,-0.00791604628464283,0.00186180347910015,5.96961716170519e-16
"продолжить pf",-0.0729016050622581,-0.0348168178748772,-0.202545592607127,0.065528687569991,0.00852468403793695,0.00317232033837037,-0.0111472957940061,-0.00134523544943202,2.76471553983804e-16
"проехать pf",0.215698949461146,0.0265876244228824,-0.0362991402787646,0.00514719166316265,-0.0383926793051867,0.0269884697997407,-0.0135074540185743,0.00534975156226242,1.62630325872826e-17
"проживать ipf",-0.145277795172232,0.0763098889760028,0.0447909254305681,-0.174255339468498,-0.157470423279196,-0.318413122639128,-0.0515965323801094,-0.0295393016585183,-2.52337213624276e-15
"прожить pf",0.0953694209269309,-0.0973353795616793,-0.0153297129378195,0.0163369816139208,-0.00113716745467779,-0.00770955409455172,0.022868943083577,-0.016141984331987,-1.55474591534421e-16
"прозвучать pf",0.379980499367082,0.0686583765688509,0.0931540160431411,0.00357331263978726,0.00675977735132021,-0.0256602639872039,0.0507900222422413,-0.0284079707523426,-1.03844884080662e-15
"проиграть pf",0.112497287523807,-0.0171118755287116,0.0303062807721255,-0.024369258355523,-0.0293270518304386,-0.0194290589761265,0.119358790593497,-0.0765312549761536,-2.29872544610377e-15
"произвести pf",0.0196400879795335,-0.177098231504839,0.0310373463687358,0.0378672005710102,-0.00376204842717648,0.000526605807450602,-0.00857974524644844,0.00363395601707606,9.46074815710851e-16
"производить ipf",-0.222082621515751,0.11466844486282,-0.0432602244081754,0.0127214194156241,-0.0239702904742313,-0.0552713381070119,0.0441905825605144,0.0465424403982129,-1.64798730217797e-15
"произнести pf",0.424189310596826,-0.059141727265379,0.0624751760670588,0.00620569750398639,-0.00398261834901308,-0.00828033938450265,-0.0136186994046517,0.0125932851734906,3.30681662608079e-16
"произносить ipf",0.0384363491097033,0.0890127220604769,0.0123336171752544,-0.0236737570244201,-0.0330331228359287,0.0288453734881752,0.0324308019172982,0.0326639991618416,-1.13277442981286e-15
"произойти pf",0.355057338628925,0.0493523092592908,0.0646959241763809,0.00221558321383105,0.00254869539408056,-0.030246689563962,0.0665904262151142,-0.0389876695991397,-1.31123410740397e-15
"происходить ipf",-0.240938833955975,0.273239472518025,0.15568935218707,-0.00395764688532537,-0.00823077140981378,-0.0910000103404031,-0.00853125247766912,-0.0196573893713309,-3.0292608699245e-16
"пройти pf",0.272335691026192,0.021376527465943,0.0337377715468325,-0.0097235248823587,-0.0024305871231052,-0.00563301003208495,0.0295624292023742,-0.0179085193776492,-6.62447527388643e-16
